Date,Open,High,Low,Close*,Adj Close**,Volume
10/2/2015,3574.01,3629.04,3522.15,3629.04,3629.04,-
10/1/2015,3569.72,3583.66,3534.63,3577.47,3577.47,-
9/30/2015,3509.02,3571.11,3509.02,3570.17,3570.17,-
9/29/2015,3499.06,3531.71,3480.54,3503.13,3503.13,-
9/28/2015,3586.73,3586.73,3493.88,3498.61,3498.61,-
9/25/2015,3598.24,3629.71,3571.48,3589.71,3589.71,-
9/24/2015,3596.14,3600.51,3548.06,3591.37,3591.37,-
9/23/2015,3611.81,3623.43,3591.98,3603.49,3603.49,-
9/22/2015,3645.36,3645.36,3585.59,3610.7,3610.7,-
9/21/2015,3644.24,3679.18,3634.88,3655.64,3655.64,-
9/18/2015,3697.76,3697.76,3630.47,3638.99,3638.99,-
9/17/2015,3708.27,3755.47,3692.34,3698.74,3698.74,-
9/16/2015,3675.5,3711.25,3675.33,3707.62,3707.62,-
9/15/2015,3632.77,3684.96,3631.32,3675.48,3675.48,-
9/14/2015,3647.51,3647.51,3620.22,3628.87,3628.87,-
9/11/2015,3625.72,3643.55,3603,3643.54,3643.54,-
9/10/2015,3606.28,3649.1,3598.42,3626.14,3626.14,-
9/9/2015,3661.42,3693.24,3599.19,3606.8,3606.8,-
9/8/2015,3579.12,3659.17,3579.12,3657.32,3657.32,-
9/4/2015,3616.68,3616.68,3548.88,3567.41,3567.41,-
9/3/2015,3622.03,3666.81,3610.78,3622.66,3622.66,-
9/2/2015,3558.21,3618.34,3558.21,3618.25,3618.25,-
9/1/2015,3657.04,3657.04,3532.7,3552.65,3552.65,-
8/31/2015,3687.75,3687.75,3649.37,3660.75,3660.75,-
8/28/2015,3686.08,3699.85,3665.96,3691.3,3691.3,-
8/27/2015,3605.3,3692.06,3605.3,3688.6,3688.6,-
8/26/2015,3475,3604.9,3475,3600.73,3600.73,-
8/25/2015,3521.72,3614.38,3464.61,3465.19,3465.19,-
8/24/2015,3646.11,3646.11,3464.03,3512.65,3512.65,-
8/21/2015,3773.89,3773.89,3656.67,3656.67,3656.67,-
8/20/2015,3852.18,3852.18,3776.35,3776.36,3776.36,-
8/19/2015,3887.57,3888.4,3840.92,3857.74,3857.74,-
8/18/2015,3899,3901.73,3884.45,3889.6,3889.6,-
8/17/2015,3875.49,3899.81,3856.26,3899.1,3899.1,-
8/14/2015,3862.6,3879.84,3857.91,3878.16,3878.16,-
8/13/2015,3868.23,3880.72,3853.62,3863.03,3863.03,-
8/12/2015,3858.2,3872.94,3804.6,3867.37,3867.37,-
8/11/2015,3897.26,3897.26,3848.82,3862.81,3862.81,-
8/10/2015,3856.37,3901.49,3856.37,3899.36,3899.36,-
8/7/2015,3859.3,3859.3,3832.06,3849.96,3849.96,-
8/6/2015,3892.77,3897.51,3846.08,3860.92,3860.92,-
8/5/2015,3881.52,3913.73,3881.52,3889.99,3889.99,-
8/4/2015,3884.51,3893.38,3867.73,3876.44,3876.44,-
8/3/2015,3897.01,3899.25,3865.22,3885.07,3885.07,-
7/31/2015,3910.18,3915.03,3892.53,3895.8,3895.8,-
7/30/2015,3901.21,3908.04,3879.34,3904.64,3904.64,-
7/29/2015,3878.53,3907.97,3877.53,3904.21,3904.21,-
7/28/2015,3833.7,3879.67,3830.67,3875.37,3875.37,-
7/27/2015,3847.46,3847.46,3820.32,3827.93,3827.93,-
7/24/2015,3891.97,3898.71,3845.49,3850.15,3850.15,-
7/23/2015,3914.02,3919.04,3885.27,3891.79,3891.79,-
7/22/2015,3921.26,3921.71,3906.27,3913.75,3913.75,-
7/21/2015,3938.14,3939.64,3915.65,3922.7,3922.7,-
7/20/2015,3936.7,3947.73,3930.81,3939.35,3939.35,-
7/17/2015,3936.51,3939.75,3923.7,3936.22,3936.22,-
7/16/2015,3906.43,3931.97,3906.43,3931.85,3931.85,-
7/15/2015,3903.47,3912.97,3891.42,3900.5,3900.5,-
7/14/2015,3886.22,3908.85,3883.53,3903.31,3903.31,-
7/13/2015,3849.76,3887.92,3849.76,3885.97,3885.97,-
7/10/2015,3798.91,3851.78,3798.91,3843.1,3843.1,-
7/9/2015,3793.34,3838.66,3793.34,3796.26,3796.26,-
7/8/2015,3844.98,3844.98,3783.93,3787.67,3787.67,-
7/7/2015,3828.79,3855.06,3781.63,3850.66,3850.66,-
7/6/2015,3836.95,3845.43,3808.26,3827.35,3827.35,-
7/2/2015,3844.38,3857.36,3831.65,3842.06,3842.06,-
7/1/2015,3823.98,3853.09,3823.98,3843.26,3843.26,-
6/30/2015,3812.3,3836.47,3803.31,3815.85,3815.85,-
6/29/2015,3881.3,3881.3,3803.71,3805.5,3805.5,-
6/26/2015,3888.3,3899.95,3874.92,3886.21,3886.21,-
6/25/2015,3901.18,3912.4,3886.07,3887.04,3887.04,-
6/24/2015,3925.75,3929,3898.47,3898.47,3898.47,-
6/23/2015,3925.31,3934.29,3919.26,3927.23,3927.23,-
6/22/2015,3905.28,3937.37,3905.28,3924.41,3924.41,-
6/19/2015,3921.05,3922.06,3899.51,3900.64,3900.64,-
6/18/2015,3885.1,3931.36,3885.1,3921.43,3921.43,-
6/17/2015,3876.86,3894.22,3861.63,3882.49,3882.49,-
6/16/2015,3852.49,3876.74,3848.5,3874.73,3874.73,-
6/15/2015,3865.53,3865.53,3830.71,3852.75,3852.75,-
6/12/2015,3895.19,3895.19,3865.43,3870.56,3870.56,-
6/11/2015,3892.75,3908.9,3892.75,3897.59,3897.59,-
6/10/2015,3845.2,3895.77,3845.2,3889.7,3889.7,-
6/9/2015,3841.16,3853.22,3828.39,3843.16,3843.16,-
6/8/2015,3865.57,3866.81,3841.32,3841.45,3841.45,-
6/5/2015,3870,3880.88,3852.66,3865.83,3865.83,-
6/4/2015,3901.72,3902.72,3866.41,3871.23,3871.23,-
6/3/2015,3898.5,3919.3,3896.69,3904.83,3904.83,-
6/2/2015,3897.35,3910.61,3876.61,3895.85,3895.85,-
6/1/2015,3893.88,3913.28,3882.61,3899.59,3899.59,-
5/29/2015,3915.68,3915.68,3886.56,3891.18,3891.18,-
5/28/2015,3918.55,3918.55,3901.2,3915.82,3915.82,-
5/27/2015,3886.24,3925.13,3886.24,3920.11,3920.11,-
5/26/2015,3922.9,3922.9,3874.63,3883.88,3883.88,-
5/22/2015,3932.1,3935.4,3924.16,3924.16,3924.16,-
5/21/2015,3923.18,3939.25,3918.42,3932.9,3932.9,-
5/20/2015,3926.76,3939.46,3917.28,3923.18,3923.18,-
5/19/2015,3929.41,3935.97,3920.31,3926.41,3926.41,-
5/18/2015,3913.57,3932.9,3911.21,3928.15,3928.15,-
5/15/2015,3914.77,3918.03,3905.07,3915.99,3915.99,-
5/14/2015,3874.4,3913.08,3874.4,3912.52,3912.52,-
5/13/2015,3872.46,3891.96,3865.88,3870.36,3870.36,-
5/12/2015,3877.61,3881.65,3845.75,3870.69,3870.69,-
5/11/2015,3900.8,3904.67,3880.55,3881.93,3881.93,-
5/8/2015,3856.83,3903.89,3856.83,3901.01,3901.01,-
5/7/2015,3834.31,3858.11,3825.15,3849.13,3849.13,-
5/6/2015,3854.17,3867.14,3811.27,3833.7,3833.7,-
5/5/2015,3892.1,3896.87,3847.57,3849.41,3849.41,-
5/4/2015,3887.32,3907.07,3887.32,3895.16,3895.16,-
5/1/2015,3845.23,3883.75,3845.23,3883.75,3883.75,-
4/30/2015,3878.63,3878.63,3827.18,3841.78,3841.78,-
4/29/2015,3891.29,3893.42,3863.57,3880.9,3880.9,-
4/28/2015,3883.4,3897.57,3858.8,3895.21,3895.21,-
4/27/2015,3903.2,3915.37,3880.67,3884.1,3884.1,-
4/24/2015,3891.23,3906.19,3891.23,3900.24,3900.24,-
4/23/2015,3880.92,3905.38,3873.52,3891.46,3891.46,-
4/22/2015,3864.08,3885.6,3850.78,3881.93,3881.93,-
4/21/2015,3872.34,3884.88,3856.83,3862.15,3862.15,-
4/20/2015,3837.82,3874.28,3837.82,3867.82,3867.82,-
4/17/2015,3871.74,3871.74,3816.15,3832.33,3832.33,-
4/16/2015,3877.96,3887.78,3867.1,3876.17,3876.17,-
4/15/2015,3862.88,3888.77,3862.88,3879.1,3879.1,-
4/14/2015,3852.68,3864.3,3836.03,3859.22,3859.22,-
4/13/2015,3870.61,3880.88,3852.77,3852.93,3852.93,-
4/10/2015,3850.9,3871.34,3850.9,3870.31,3870.31,-
4/9/2015,3832.08,3854.12,3819.23,3850.29,3850.29,-
4/8/2015,3824.06,3841.95,3817.38,3833.2,3833.2,-
4/7/2015,3829.69,3846.27,3821.07,3821.49,3821.49,-
4/6/2015,3800.33,3841.04,3785.4,3829.31,3829.31,-
4/2/2015,3791.38,3813.72,3786.49,3804.14,3804.14,-
4/1/2015,3805.27,3805.27,3769.88,3790.66,3790.66,-
3/31/2015,3835.01,3835.01,3803.71,3805.27,3805.27,-
3/30/2015,3797.94,3843.68,3797.94,3838.65,3838.65,-
3/27/2015,3782.26,3795.22,3777.11,3791.9,3791.9,-
3/26/2015,3789.19,3802.43,3762.73,3782.21,3782.21,-
3/25/2015,3850.08,3858.01,3791.13,3791.13,3791.13,-
3/24/2015,3869.93,3876.64,3847.05,3847.05,3847.05,-
3/23/2015,3877.06,3889.69,3870.49,3870.49,3870.49,-
3/20/2015,3844.56,3887.96,3844.56,3877.26,3877.26,-
3/19/2015,3859.94,3859.94,3835.79,3842.62,3842.62,-
3/18/2015,3812.36,3874.87,3791.02,3861.39,3861.39,-
3/17/2015,3826.52,3826.52,3798,3814.91,3814.91,-
3/16/2015,3780.09,3827.94,3780.09,3827.62,3827.62,-
3/13/2015,3796.96,3796.96,3754.21,3776.44,3776.44,-
3/12/2015,3753.74,3800.25,3753.74,3799.43,3799.43,-
3/11/2015,3759.39,3769.28,3750.29,3751.2,3751.2,-
3/10/2015,3816.61,3816.61,3757.83,3757.83,3757.83,-
3/9/2015,3809.23,3829.89,3809.23,3822.42,3822.42,-
3/6/2015,3861.53,3861.53,3799.76,3807.04,3807.04,-
3/5/2015,3856.69,3867.19,3850.81,3861.29,3861.29,-
3/4/2015,3873.39,3873.39,3836.57,3856.51,3856.51,-
3/3/2015,3887.38,3887.38,3855.26,3872.71,3872.71,-
3/2/2015,3867.98,3890.52,3866.67,3890.32,3890.32,-
2/27/2015,3878.13,3881.55,3865.05,3866.42,3866.42,-
2/26/2015,3883.67,3883.67,3865.1,3877.85,3877.85,-
2/25/2015,3885.58,3893.44,3875.67,3882.95,3882.95,-
2/24/2015,3873.55,3889.75,3867.8,3885.27,3885.27,-
2/23/2015,3874.78,3874.78,3862.23,3874.46,3874.46,-
2/20/2015,3852.37,3876.13,3830.04,3875.6,3875.6,-
2/19/2015,3854.83,3860.12,3839.34,3851.53,3851.53,-
2/18/2015,3854.05,3856.01,3841.18,3855,3855,-
2/17/2015,3848.93,3857.8,3836.74,3856.04,3856.04,-
2/13/2015,3834.22,3849.33,3830.42,3849.29,3849.29,-
2/12/2015,3799.4,3833.38,3799.4,3833.35,3833.35,-
2/11/2015,3795.85,3804.81,3776.48,3795.82,3795.82,-
2/10/2015,3759.38,3798.76,3758.11,3794.62,3794.62,-
2/9/2015,3766.7,3771.63,3745.44,3754.36,3754.36,-
2/6/2015,3782.68,3801.22,3760.14,3770.2,3770.2,-
2/5/2015,3747.15,3783.98,3747.15,3782.11,3782.11,-
2/4/2015,3756.31,3767.09,3734.06,3742.84,3742.84,-
2/3/2015,3707.26,3757.73,3707.26,3757.34,3757.34,-
2/2/2015,3659.45,3705.11,3630.7,3703.77,3703.77,-
1/30/2015,3700.93,3708.17,3653.42,3656.28,3656.28,-
1/29/2015,3669.89,3710.56,3645.87,3704.35,3704.35,-
1/28/2015,3724.41,3742.83,3668.21,3669.1,3669.1,-
1/27/2015,3752.53,3752.53,3701.35,3718.99,3718.99,-
1/26/2015,3757.22,3770.41,3739.99,3769.45,3769.45,-
1/23/2015,3780.21,3780.21,3757.41,3759.76,3759.76,-
1/22/2015,3727.65,3783.21,3713.21,3780.51,3780.51,-
1/21/2015,3701.77,3734.85,3686.83,3723.62,3723.62,-
1/20/2015,3702.37,3717.05,3672.58,3705.64,3705.64,-
1/16/2015,3650.01,3701.68,3642.5,3699.79,3699.79,-
1/15/2015,3689.36,3703.28,3648.54,3650.74,3650.74,-
1/14/2015,3697.78,3697.78,3642.97,3684.72,3684.72,-
1/13/2015,3721.82,3768.16,3680.42,3706.15,3706.15,-
1/12/2015,3748.09,3753.76,3705.08,3715.36,3715.36,-
1/9/2015,3779.81,3781.5,3733.83,3745.67,3745.67,-
1/8/2015,3719.64,3780.93,3719.64,3777.4,3777.4,-
1/7/2015,3673.68,3717.73,3673.68,3710.94,3710.94,-
1/6/2015,3702.91,3717.67,3648.53,3667.14,3667.14,-
1/5/2015,3762.04,3762.04,3694.1,3700.03,3700.03,-
1/2/2015,3776.49,3794.52,3746.41,3768.68,3768.68,-
12/31/2014,3811.93,3818.28,3767.82,3769.44,3769.44,-
12/30/2014,3823.6,3823.6,3807.21,3808.69,3808.69,-
12/29/2014,3821.57,3832.37,3818.13,3826.95,3826.95,-
12/26/2014,3814.83,3830.16,3814.83,3823,3823,-
12/24/2014,3812.9,3820.78,3810.39,3810.39,3810.39,-
12/23/2014,3809.52,3819.13,3806.5,3810.78,3810.78,-
12/22/2014,3787.01,3804.35,3787.01,3803.94,3803.94,-
12/19/2014,3771.39,3802.15,3771.39,3788.97,3788.97,-
12/18/2014,3694.42,3771.72,3694.42,3771.72,3771.72,-
12/17/2014,3611.13,3688.76,3611.13,3682.7,3682.7,-
12/16/2014,3634.63,3689.67,3608.74,3609.06,3609.06,-
12/15/2014,3668.14,3693.02,3626.91,3639.97,3639.97,-
12/12/2014,3714.37,3717.82,3663.09,3663.1,3663.1,-
12/11/2014,3709.77,3760.25,3709.77,3723.32,3723.32,-
12/10/2014,3765.34,3765.34,3702.06,3705.51,3705.51,-
12/9/2014,3760.86,3762.71,3719.93,3758.87,3758.87,-
12/8/2014,3794.27,3795.91,3756.66,3767.7,3767.7,-
12/5/2014,3789.95,3802.14,3786.91,3794.68,3794.68,-
12/4/2014,3791.5,3798.06,3770.93,3788.34,3788.34,-
12/3/2014,3780.1,3796.24,3778.77,3792.68,3792.68,-
12/2/2014,3754.11,3781.49,3754.11,3777.47,3777.47,-
12/1/2014,3775.87,3775.87,3746.31,3753.31,3753.31,-
11/28/2014,3792.15,3792.15,3774.39,3778.96,3778.96,-
11/26/2014,3778.42,3789.07,3777.18,3788.42,3788.42,-
11/25/2014,3782.64,3789.93,3772.77,3776.94,3776.94,-
11/24/2014,3772.95,3782.27,3772.95,3780.88,3780.88,-
11/21/2014,3758.99,3784.57,3757.72,3770.03,3770.03,-
11/20/2014,3737.3,3751.86,3727.47,3749.87,3749.87,-
11/19/2014,3746.8,3748.59,3727.13,3742.35,3742.35,-
11/18/2014,3728.9,3755.52,3728.9,3747.74,3747.74,-
11/17/2014,3722.33,3730.93,3715.33,3727.86,3727.86,-
11/14/2014,3724.78,3729.22,3716.49,3724.92,3724.92,-
11/13/2014,3723.37,3736.08,3707.47,3723.58,3723.58,-
11/12/2014,3720.38,3725.03,3709.85,3721.3,3721.3,-
11/11/2014,3720.13,3725.7,3714.8,3722.84,3722.84,-
11/10/2014,3708.84,3721.01,3705.51,3720.25,3720.25,-
11/7/2014,3709.26,3712.65,3695.96,3708.46,3708.46,-
11/6/2014,3692.07,3707.17,3678.91,3706.45,3706.45,-
11/5/2014,3676.27,3691.68,3674.72,3691.38,3691.38,-
11/4/2014,3675.95,3676.26,3648.97,3669.18,3669.18,-
11/3/2014,3680.31,3691.7,3672.05,3679.58,3679.58,-
10/31/2014,3649.25,3680.22,3649.25,3679.99,3679.99,-
10/30/2014,3609.65,3645.57,3601.36,3637.3,3637.3,-
10/29/2014,3616.32,3631.09,3590.34,3614.53,3614.53,-
10/28/2014,3581.05,3619.17,3581.05,3619.16,3619.16,-
10/27/2014,3578.92,3581.91,3557.8,3576.47,3576.47,-
10/24/2014,3558.14,3583.08,3548.56,3581.82,3581.82,-
10/23/2014,3520.59,3576.93,3520.59,3556.7,3556.7,-
10/22/2014,3539.32,3553.94,3512.96,3513.47,3513.47,-
10/21/2014,3480.75,3541.03,3480.75,3538.9,3538.9,-
10/20/2014,3437.37,3472.6,3431.39,3470.89,3470.89,-
10/17/2014,3399.55,3460.12,3399.55,3439.39,3439.39,-
10/16/2014,3383.22,3419.6,3345.37,3395.64,3395.64,-
10/15/2014,3416.34,3416.34,3319.83,3395.03,3395.03,-
10/14/2014,3421.36,3460.71,3411.79,3422.43,3422.43,-
10/13/2014,3473.36,3485.1,3415.93,3417.01,3417.01,-
10/10/2014,3509.77,3530.44,3474.09,3474.23,3474.23,-
10/9/2014,3586.05,3586.05,3513.28,3514.12,3514.12,-
10/8/2014,3527.33,3590.69,3508.57,3588.07,3588.07,-
10/7/2014,3574.96,3574.96,3524.88,3525.29,3525.29,-
10/6/2014,3588.87,3602.95,3567.88,3579.42,3579.42,-
10/3/2014,3548.9,3590.87,3548.9,3584.94,3584.94,-
10/2/2014,3544.68,3556.14,3508.87,3545.3,3545.3,-
10/1/2014,3591.02,3591.02,3536.89,3544.98,3544.98,-
9/30/2014,3603.04,3615.42,3586.25,3592.25,3592.25,-
9/29/2014,3604.2,3608.37,3577.03,3602.09,3602.09,-
9/26/2014,3580.71,3617.4,3580.71,3610.98,3610.98,-
9/25/2014,3636.66,3636.66,3579.61,3579.61,3579.61,-
9/24/2014,3611.2,3641.15,3602.85,3638.44,3638.44,-
9/23/2014,3628.33,3633.12,3610.1,3610.1,3610.1,-
9/22/2014,3657.63,3657.63,3624.73,3630.7,3630.7,-
9/19/2014,3664.29,3676.16,3653.13,3660.03,3660.03,-
9/18/2014,3646.64,3663.49,3646.64,3661.73,3661.73,-
9/17/2014,3639.27,3659.97,3628.39,3643.4,3643.4,-
9/16/2014,3607.56,3644.6,3602.63,3638.6,3638.6,-
9/15/2014,3614.99,3616.91,3601.51,3611.52,3611.52,-
9/12/2014,3634.45,3634.45,3604.63,3614.06,3614.06,-
9/11/2014,3627.29,3636.01,3614.74,3635.66,3635.66,-
9/10/2014,3618.2,3633.19,3608.37,3631.45,3631.45,-
9/9/2014,3640.24,3640.24,3611.04,3617.89,3617.89,-
9/8/2014,3651.9,3651.9,3630.86,3641.66,3641.66,-
9/5/2014,3634.59,3652.26,3620.24,3652.26,3652.26,-
9/4/2014,3641.18,3658.46,3624.67,3633.87,3633.87,-
9/3/2014,3644.53,3654.91,3634.69,3639.35,3639.35,-
9/2/2014,3644.77,3648.42,3628.06,3641.52,3641.52,-
8/29/2014,3634.4,3643.33,3627.49,3643.33,3643.33,-
8/28/2014,3632.22,3634.22,3619.73,3630.98,3630.98,-
8/27/2014,3637.41,3640.32,3629.54,3636.64,3636.64,-
8/26/2014,3633.11,3644.83,3633.11,3635.71,3635.71,-
8/25/2014,3620.63,3639.19,3620.63,3631.86,3631.86,-
8/22/2014,3622.13,3623.75,3608.19,3614.5,3614.5,-
8/21/2014,3611.15,3625.58,3611.15,3621.23,3621.23,-
8/20/2014,3599.5,3614.19,3594.45,3610.49,3610.49,-
8/19/2014,3585.21,3603.09,3585.21,3601.33,3601.33,-
8/18/2014,3558.39,3583.14,3558.39,3582.7,3582.7,-
8/15/2014,3559.09,3568.48,3527.75,3552.17,3552.17,-
8/14/2014,3537.85,3551.97,3537.85,3551.97,3551.97,-
8/13/2014,3516.22,3539.38,3516.22,3536.42,3536.42,-
8/12/2014,3515.56,3522.68,3502.07,3511.96,3511.96,-
8/11/2014,3511.2,3532.03,3511.2,3517.53,3517.53,-
8/8/2014,3468.64,3508.64,3466.21,3507.21,3507.21,-
8/7/2014,3491.57,3502.15,3458.44,3467.14,3467.14,-
8/6/2014,3480.32,3499.59,3469.83,3485.67,3485.67,-
8/5/2014,3513.83,3513.83,3472.98,3484.56,3484.56,-
8/4/2014,3495.87,3525.39,3486.07,3518.31,3518.31,-
8/1/2014,3501.61,3515.07,3477.69,3493.18,3493.18,-
7/31/2014,3565.73,3565.73,3503.19,3503.19,3503.19,-
7/30/2014,3580.15,3590.38,3560.58,3574.45,3574.45,-
7/29/2014,3591.93,3600.67,3573.64,3573.65,3573.65,-
7/28/2014,3588.53,3594.44,3568.77,3589.73,3589.73,-
7/25/2014,3600.04,3600.04,3581.48,3588.68,3588.68,-
7/24/2014,3606.27,3612.27,3602.15,3606.1,3606.1,-
7/23/2014,3601.24,3608.28,3596.02,3604.3,3604.3,-
7/22/2014,3583.66,3602.83,3583.66,3597.95,3597.95,-
7/21/2014,3585.98,3585.98,3565.74,3579.99,3579.99,-
7/18/2014,3557.95,3591.24,3557.52,3588.21,3588.21,-
7/17/2014,3590.96,3594.68,3547.27,3551.73,3551.73,-
7/16/2014,3584.45,3597.99,3583.38,3593.91,3593.91,-
7/15/2014,3585.86,3595.18,3564.08,3578.46,3578.46,-
7/14/2014,3572.24,3590.36,3572.24,3585.37,3585.37,-
7/11/2014,3564.8,3570.07,3553.77,3568.08,3568.08,-
7/10/2014,3566.11,3571.78,3541.18,3562.49,3562.49,-
7/9/2014,3563.26,3579.67,3563.26,3577.28,3577.28,-
7/8/2014,3583.51,3583.51,3552.82,3560.53,3560.53,-
7/7/2014,3596.65,3596.65,3579.72,3584.75,3584.75,-
7/3/2014,3581.41,3598.92,3581.41,3598.73,3598.73,-
7/2/2014,3576.29,3582.79,3575.43,3579.11,3579.11,-
7/1/2014,3556.56,3586.08,3556.56,3576.55,3576.55,-
6/30/2014,3553.19,3559.39,3548.56,3552.18,3552.18,-
6/27/2014,3545.37,3554.2,3537.45,3553.35,3553.35,-
6/26/2014,3551.22,3551.22,3523.92,3546.38,3546.38,-
6/25/2014,3531.37,3552.29,3528.14,3549.96,3549.96,-
6/24/2014,3554.29,3565.48,3529.6,3532.57,3532.57,-
6/23/2014,3555.7,3557.15,3548.43,3555.14,3555.14,-
6/20/2014,3551.21,3557.46,3549.51,3555.6,3555.6,-
6/19/2014,3545.85,3550.05,3536.36,3549.44,3549.44,-
6/18/2014,3518.6,3545.48,3512.39,3544.42,3544.42,-
6/17/2014,3508.46,3520.31,3501.98,3517.23,3517.23,-
6/16/2014,3504.21,3515.63,3497.27,3509.54,3509.54,-
6/13/2014,3496.88,3508.63,3491.35,3506.58,3506.58,-
6/12/2014,3519.53,3519.53,3487.72,3495.57,3495.57,-
6/11/2014,3529.44,3529.44,3512.66,3519.52,3519.52,-
6/10/2014,3530.8,3531.74,3520.48,3531.62,3531.62,-
6/9/2014,3528.3,3540.19,3525.02,3532.47,3532.47,-
6/6/2014,3516.25,3528.98,3516.25,3528.98,3528.98,-
6/5/2014,3490.61,3514.53,3480.49,3512.21,3512.21,-
6/4/2014,3480.5,3490.54,3472.55,3489.21,3489.21,-
6/3/2014,3479.88,3483.5,3472.13,3482,3482,-
6/2/2014,3481.15,3484.79,3466.99,3483.14,3483.14,-
5/30/2014,3474.42,3481.1,3467.74,3480.29,3480.29,-
5/29/2014,3456.8,3473.86,3455.54,3473.86,3473.86,-
5/28/2014,3458.47,3463.34,3450.39,3454.88,3454.88,-
5/27/2014,3440.29,3458.86,3440.29,3458.19,3458.19,-
5/23/2014,3424.54,3438.82,3424.54,3437.58,3437.58,-
5/22/2014,3415.21,3429.93,3410.22,3422.99,3422.99,-
5/21/2014,3387.88,3415.84,3387.88,3414.45,3414.45,-
5/20/2014,3408.26,3408.26,3378.05,3386.48,3386.48,-
5/19/2014,3393.29,3410.14,3385.64,3408.52,3408.52,-
5/16/2014,3383.16,3395.83,3371.64,3395.21,3395.21,-
5/15/2014,3413.82,3413.82,3367.27,3382.52,3382.52,-
5/14/2014,3429.39,3429.39,3408.86,3413.84,3413.84,-
5/13/2014,3428.04,3437.83,3426.85,3429.3,3429.3,-
5/12/2014,3396.98,3427.85,3396.98,3427.01,3427.01,-
5/9/2014,3388.26,3394.13,3373.5,3394.05,3394.05,-
5/8/2014,3391.47,3412.57,3378.38,3388.29,3388.29,-
5/7/2014,3374.62,3393.16,3358.88,3392.1,3392.1,-
5/6/2014,3400.55,3400.55,3371.72,3371.72,3371.72,-
5/5/2014,3392.83,3403.77,3370.1,3402.23,3402.23,-
5/2/2014,3403.12,3413.95,3390.97,3395.61,3395.61,-
5/1/2014,3401.48,3409,3390.03,3400.2,3400.2,-
4/30/2014,3388.1,3402.72,3380.2,3400.46,3400.46,-
4/29/2014,3376.54,3394.19,3376.54,3390.16,3390.16,-
4/28/2014,3366.05,3387.73,3340.08,3374.04,3374.04,-
4/25/2014,3388.79,3388.79,3356.27,3362.95,3362.95,-
4/24/2014,3396.46,3400.21,3375.29,3390.39,3390.39,-
4/23/2014,3391.6,3392.26,3381.92,3384.5,3384.5,-
4/22/2014,3378.98,3401.2,3378.98,3391.58,3391.58,-
4/21/2014,3366.75,3377.76,3362.38,3377.75,3377.75,-
4/17/2014,3359.36,3373.53,3350.49,3365,3365,-
4/16/2014,3330.85,3360.27,3330.85,3360.27,3360.27,-
4/15/2014,3304.5,3327.12,3277.24,3325.3,3325.3,-
4/14/2014,3280.55,3309.44,3276.28,3302.98,3302.98,-
4/11/2014,3303.03,3311.01,3273.74,3276.04,3276.04,-
4/10/2014,3377.8,3378.24,3303.33,3307.08,3307.08,-
4/9/2014,3342.36,3378.05,3341.91,3377.61,3377.61,-
4/8/2014,3329.16,3346.08,3314.75,3340.84,3340.84,-
4/7/2014,3361.32,3361.41,3320.86,3327.27,3327.27,-
4/4/2014,3408.77,3421.23,3360.15,3363.41,3363.41,-
4/3/2014,3410.79,3415.05,3394.96,3406,3406,-
4/2/2014,3402.06,3413.89,3397,3409.8,3409.8,-
4/1/2014,3378.66,3400.08,3378.66,3399.51,3399.51,-
3/31/2014,3351.76,3380.62,3351.76,3375.51,3375.51,-
3/28/2014,3335.22,3364.89,3335.22,3348.83,3348.83,-
3/27/2014,3338.76,3344.93,3320.74,3333.23,3333.23,-
3/26/2014,3365.19,3381.1,3339,3339,3339,-
3/25/2014,3351.37,3373.7,3345.11,3362.44,3362.44,-
3/24/2014,3365.79,3375.83,3333.42,3347.36,3347.36,-
3/21/2014,3378.15,3395,3358.29,3363.72,3363.72,-
3/20/2014,3352.12,3376.27,3342.32,3373.6,3373.6,-
3/19/2014,3373.98,3377.35,3335.05,3353.29,3353.29,-
3/18/2014,3349.96,3376.65,3349.96,3373.98,3373.98,-
3/17/2014,3320.84,3355.96,3320.84,3349.71,3349.71,-
3/14/2014,3324.9,3338.18,3315.13,3317.81,3317.81,-
3/13/2014,3368.04,3377.59,3319.14,3327.11,3327.11,-
3/12/2014,3362.39,3366.31,3341.19,3366.07,3366.07,-
3/11/2014,3383.33,3390.68,3357.42,3364.17,3364.17,-
3/10/2014,3382.46,3382.47,3363.18,3381.22,3381.22,-
3/7/2014,3383.44,3392.39,3369.3,3382.57,3382.57,-
3/6/2014,3375.37,3389.32,3375.37,3380.49,3380.49,-
3/5/2014,3374.53,3378.81,3369.31,3374.1,3374.1,-
3/4/2014,3329.2,3377.81,3329.2,3373.64,3373.64,-
3/3/2014,3344.36,3344.36,3302.57,3322.85,3322.85,-
2/28/2014,3339.58,3362.62,3326.24,3347.38,3347.38,-
2/27/2014,3321.15,3338.48,3314.36,3338.05,3338.05,-
2/26/2014,3322.28,3334.62,3313.1,3321.15,3321.15,-
2/25/2014,3325,3334.39,3311.61,3320.43,3320.43,-
2/24/2014,3305.34,3344.81,3305.34,3324.84,3324.84,-
2/21/2014,3313.04,3322.15,3303.2,3304.36,3304.36,-
2/20/2014,3291.3,3315.53,3282.92,3310.27,3310.27,-
2/19/2014,3308.1,3323.55,3286.78,3289.83,3289.83,-
2/18/2014,3308.17,3315.08,3300.94,3311.27,3311.27,-
2/14/2014,3288.63,3312.35,3283.54,3306.92,3306.92,-
